0.102915;0.746353
0.102915;0.800728
0.15729;0.039478
0.15729;0.093853
0.15729;0.148228
0.15729;0.202603
0.15729;0.256978
0.15729;0.311353
0.15729;0.365728
0.15729;0.420103
0.15729;0.474478
0.15729;0.528853
0.15729;0.583228
0.15729;0.637603
0.15729;0.691978
0.15729;0.746353
0.15729;0.800728
0.211665;0.039478
0.211665;0.093853
0.211665;0.148228
0.211665;0.202603
0.211665;0.256978
0.211665;0.311353
0.211665;0.365728
0.211665;0.420103
0.211665;0.474478
0.211665;0.528853
0.211665;0.583228
0.211665;0.637603
0.211665;0.691978
0.211665;0.746353
0.211665;0.800728
0.26604;0.039478
0.26604;0.093853
0.26604;0.148228
0.26604;0.202603
0.26604;0.256978
0.26604;0.311353
0.26604;0.365728
0.26604;0.420103
0.26604;0.474478
0.26604;0.528853
0.26604;0.583228
0.26604;0.637603
0.26604;0.691978
0.26604;0.746353
0.26604;0.800728
0.320415;0.039478
0.320415;0.093853
0.320415;0.148228
0.320415;0.202603
0.320415;0.256978
0.320415;0.311353
0.320415;0.365728
0.320415;0.420103
0.320415;0.474478
0.320415;0.528853
0.320415;0.583228
0.320415;0.637603
0.320415;0.691978
0.320415;0.746353
0.320415;0.800728
0.37479;0.039478
0.37479;0.093853
0.37479;0.148228
0.37479;0.202603
0.37479;0.256978
0.37479;0.311353
0.37479;0.365728
0.37479;0.420103
0.37479;0.474478
0.37479;0.528853
0.37479;0.583228
0.37479;0.637603
0.37479;0.691978
0.37479;0.746353
0.37479;0.800728
0.429165;0.039478
0.429165;0.093853
0.429165;0.148228
0.429165;0.202603
0.429165;0.256978
0.429165;0.311353
0.429165;0.365728
0.429165;0.420103
0.429165;0.474478
0.429165;0.528853
0.429165;0.583228
0.429165;0.637603
0.429165;0.691978
0.429165;0.746353
0.429165;0.800728
0.48354;0.039478
0.48354;0.093853
0.48354;0.148228
0.48354;0.202603
0.48354;0.256978
0.48354;0.311353
0.48354;0.365728
0.48354;0.420103
0.48354;0.474478
0.48354;0.528853
0.48354;0.583228
0.48354;0.637603
0.48354;0.691978
0.48354;0.746353
0.48354;0.800728
0.537915;0.039478
0.537915;0.093853
0.537915;0.148228
0.537915;0.202603
0.537915;0.256978
0.537915;0.311353
0.537915;0.365728
0.537915;0.420103
0.537915;0.474478
0.537915;0.528853
0.537915;0.583228
0.537915;0.637603
0.537915;0.691978
0.537915;0.746353
0.537915;0.800728
0.59229;0.039478
0.59229;0.093853
0.59229;0.148228
0.59229;0.202603
0.59229;0.256978
0.59229;0.311353
0.59229;0.365728
0.59229;0.420103
0.59229;0.474478
0.59229;0.528853
0.59229;0.583228
0.59229;0.637603
0.59229;0.691978
0.59229;0.746353
0.59229;0.800728
0.646665;0.039478
0.646665;0.093853
0.646665;0.148228
0.646665;0.202603
0.646665;0.256978
0.646665;0.311353
0.646665;0.365728
0.646665;0.420103
0.646665;0.474478
0.646665;0.528853
0.646665;0.583228
0.646665;0.637603
0.646665;0.691978
0.646665;0.746353
0.646665;0.800728
0.70104;0.039478
0.70104;0.093853
0.70104;0.148228
0.70104;0.202603
0.70104;0.256978
0.70104;0.311353
0.70104;0.365728
0.70104;0.420103
0.70104;0.474478
0.70104;0.528853
0.70104;0.583228
0.70104;0.637603
0.70104;0.691978
0.70104;0.746353
0.70104;0.800728
0.755415;0.039478
0.755415;0.093853
0.755415;0.148228
0.755415;0.202603
0.755415;0.256978
0.755415;0.311353
0.755415;0.365728
0.755415;0.420103
0.755415;0.474478
0.755415;0.528853
0.755415;0.583228
0.755415;0.637603
0.755415;0.691978
0.755415;0.746353
0.755415;0.800728
-0.5767725;0.148228
-0.5767725;0.202603
-0.5767725;0.256978
-0.5767725;0.311353
-0.5767725;0.365728
-0.5767725;0.420103
-0.5223975;0.039478
-0.5223975;0.093853
-0.5223975;0.148228
-0.5223975;0.202603
-0.5223975;0.256978
-0.5223975;0.311353
-0.5223975;0.365728
-0.5223975;0.420103
-0.5223975;0.474478
-0.5223975;0.528853
-0.4680225;0.039478
-0.4680225;0.093853
-0.4680225;0.148228
-0.4680225;0.202603
-0.4680225;0.256978
-0.4680225;0.311353
-0.4680225;0.365728
-0.4680225;0.420103
-0.4680225;0.474478
-0.4680225;0.528853
-0.4680225;0.583228
-0.4136475;0.093853
-0.4136475;0.148228
-0.4136475;0.202603
-0.4136475;0.256978
-0.4136475;0.311353
-0.4136475;0.365728
-0.4136475;0.420103
-0.4136475;0.474478
-0.4136475;0.528853
-0.4136475;0.583228
-0.4136475;0.637603
-0.3592725;0.093853
-0.3592725;0.148228
-0.3592725;0.202603
-0.3592725;0.256978
-0.3592725;0.311353
-0.3592725;0.365728
-0.3592725;0.420103
-0.3592725;0.474478
